producer	consumer	direction	oracle	coordinate	expected	actual	equal
214	215	1	General	0	4	4	1
214	215	1	General	256	4	4	1
214	215	1	General	511	4	4	1
208	216	0	Unique	0	1	1	1
208	216	0	Unique	64	1	1	1
208	216	0	Unique	127	1	1	1
208	216	1	Unique	0	1	1	1
208	216	1	Unique	64	1	1	1
208	216	1	Unique	127	1	1	1
215	216	0	Unique	0	1	1	1
215	216	0	Unique	256	1	1	1
215	216	0	Unique	511	1	1	1
215	216	1	General	0	4	4	1
215	216	1	General	64	4	4	1
215	216	1	General	127	4	4	1
216	217	0	General	0	4	4	1
216	217	0	General	64	4	4	1
216	217	0	General	127	4	4	1
216	217	1	General	0	128	128	1
216	217	1	General	2	128	128	1
216	217	1	General	3	128	128	1
217	218	0	General	0	512	512	1
217	218	0	General	2	512	512	1
217	218	0	General	3	512	512	1
217	218	1	General	0	4	4	1
217	218	1	General	256	4	4	1
217	218	1	General	511	4	4	1
218	219	0	Unique	0	1	1	1
218	219	0	Unique	256	1	1	1
218	219	0	Unique	511	1	1	1
218	219	1	General	0	4	4	1
218	219	1	General	64	4	4	1
218	219	1	General	127	4	4	1
219	220	0	General	0	64	64	1
219	220	0	General	64	64	64	1
219	220	0	General	127	64	64	1
219	220	1	General	0	128	128	1
219	220	1	General	32	128	128	1
219	220	1	General	63	128	128	1
217	221	0	General	0	256	256	1
217	221	0	General	2	256	256	1
217	221	0	General	3	256	256	1
217	221	1	General	0	4	4	1
217	221	1	General	128	4	4	1
217	221	1	General	255	4	4	1
221	222	0	Unique	0	1	1	1
221	222	0	Unique	128	1	1	1
221	222	0	Unique	255	1	1	1
221	222	1	General	0	4	4	1
221	222	1	General	32	4	4	1
221	222	1	General	63	4	4	1
222	223	0	General	0	32	32	1
222	223	0	General	32	32	32	1
222	223	0	General	63	32	32	1
222	223	1	General	0	64	64	1
222	223	1	General	16	64	64	1
222	223	1	General	31	64	64	1
217	224	0	General	0	256	256	1
217	224	0	General	2	256	256	1
217	224	0	General	3	256	256	1
217	224	1	General	0	4	4	1
217	224	1	General	128	4	4	1
217	224	1	General	255	4	4	1
224	225	0	Unique	0	1	1	1
224	225	0	Unique	128	1	1	1
224	225	0	Unique	255	1	1	1
224	225	1	General	0	4	4	1
224	225	1	General	32	4	4	1
224	225	1	General	63	4	4	1
220	226	0	Unique	0	1	1	1
220	226	0	Unique	32	1	1	1
220	226	0	Unique	63	1	1	1
220	226	1	Unique	0	1	1	1
220	226	1	Unique	32	1	1	1
220	226	1	Unique	63	1	1	1
223	227	0	Unique	0	1	1	1
223	227	0	Unique	16	1	1	1
223	227	0	Unique	31	1	1	1
223	227	1	Unique	0	1	1	1
223	227	1	Unique	16	1	1	1
223	227	1	Unique	31	1	1	1
227	228	0	Unique	0	1	1	1
227	228	0	Unique	16	1	1	1
227	228	0	Unique	31	1	1	1
227	228	1	Unique	0	1	1	1
227	228	1	Unique	16	1	1	1
227	228	1	Unique	31	1	1	1
225	229	0	General	0	32	32	1
225	229	0	General	32	32	32	1
225	229	0	General	63	32	32	1
225	229	1	General	0	64	64	1
225	229	1	General	16	64	64	1
225	229	1	General	31	64	64	1
226	230	0	Unique	0	1	1	1
226	230	0	Unique	32	1	1	1
226	230	0	Unique	63	1	1	1
226	230	1	Unique	0	1	1	1
226	230	1	Unique	32	1	1	1
226	230	1	Unique	63	1	1	1
228	230	0	General	0	64	64	1
228	230	0	General	16	64	64	1
228	230	0	General	31	64	64	1
228	230	1	General	0	32	32	1
228	230	1	General	32	32	32	1
228	230	1	General	63	32	32	1
229	230	0	General	0	64	64	1
229	230	0	General	16	64	64	1
229	230	0	General	31	64	64	1
229	230	1	General	0	32	32	1
229	230	1	General	32	32	32	1
229	230	1	General	63	32	32	1
216	231	0	Unique	0	1	1	1
216	231	0	Unique	64	1	1	1
216	231	0	Unique	127	1	1	1
216	231	1	Unique	0	1	1	1
216	231	1	Unique	256	0	0	1
216	231	1	Unique	511	0	0	1
230	231	0	General	0	512	512	1
230	231	0	General	32	512	512	1
230	231	0	General	63	512	512	1
230	231	1	General	0	64	64	1
230	231	1	General	256	64	64	1
230	231	1	General	511	64	64	1
216	232	0	Unique	0	1	1	1
216	232	0	Unique	64	1	1	1
216	232	0	Unique	127	1	1	1
216	232	1	Unique	0	1	1	1
216	232	1	Unique	64	1	1	1
216	232	1	Unique	127	1	1	1
231	232	0	Unique	0	1	1	1
231	232	0	Unique	256	1	1	1
231	232	0	Unique	511	1	1	1
231	232	1	General	0	4	4	1
231	232	1	General	64	4	4	1
231	232	1	General	127	4	4	1
232	233	0	General	0	4	4	1
232	233	0	General	64	4	4	1
232	233	0	General	127	4	4	1
232	233	1	General	0	128	128	1
232	233	1	General	2	128	128	1
232	233	1	General	3	128	128	1
233	234	0	General	0	1536	1536	1
233	234	0	General	2	1536	1536	1
233	234	0	General	3	1536	1536	1
233	234	1	General	0	4	4	1
233	234	1	General	768	4	4	1
233	234	1	General	1535	4	4	1
234	235	0	Unique	0	1	1	1
234	235	0	Unique	768	1	1	1
234	235	0	Unique	1535	1	1	1
234	235	1	General	0	4	4	1
234	235	1	General	192	4	4	1
234	235	1	General	383	4	4	1
233	236	0	General	0	1536	1536	1
233	236	0	General	2	1536	1536	1
233	236	0	General	3	1536	1536	1
233	236	1	General	0	4	4	1
233	236	1	General	768	4	4	1
233	236	1	General	1535	4	4	1
236	237	0	Unique	0	1	1	1
236	237	0	Unique	768	1	1	1
236	237	0	Unique	1535	1	1	1
236	237	1	General	0	4	4	1
236	237	1	General	192	4	4	1
236	237	1	General	383	4	4	1
235	238	0	General	0	4	4	1
235	238	0	General	192	4	4	1
235	238	0	General	383	4	4	1
235	238	1	General	0	384	384	1
235	238	1	General	2	384	384	1
235	238	1	General	3	384	384	1
237	238	0	General	0	4	4	1
237	238	0	General	192	4	4	1
237	238	0	General	383	4	4	1
237	238	1	General	0	384	384	1
237	238	1	General	2	384	384	1
237	238	1	General	3	384	384	1
232	239	0	Unique	0	1	1	1
232	239	0	Unique	64	1	1	1
232	239	0	Unique	127	1	1	1
232	239	1	Unique	0	1	1	1
232	239	1	Unique	256	0	0	1
232	239	1	Unique	511	0	0	1
238	239	0	General	0	512	512	1
238	239	0	General	2	512	512	1
238	239	0	General	3	512	512	1
238	239	1	General	0	4	4	1
238	239	1	General	256	4	4	1
238	239	1	General	511	4	4	1
232	240	0	Unique	0	1	1	1
232	240	0	Unique	64	1	1	1
232	240	0	Unique	127	1	1	1
232	240	1	Unique	0	1	1	1
232	240	1	Unique	64	1	1	1
232	240	1	Unique	127	1	1	1
239	240	0	Unique	0	1	1	1
239	240	0	Unique	256	1	1	1
239	240	0	Unique	511	1	1	1
239	240	1	General	0	4	4	1
239	240	1	General	64	4	4	1
239	240	1	General	127	4	4	1
240	241	0	General	0	4	4	1
240	241	0	General	64	4	4	1
240	241	0	General	127	4	4	1
240	241	1	General	0	128	128	1
240	241	1	General	2	128	128	1
240	241	1	General	3	128	128	1
241	242	0	General	0	512	512	1
241	242	0	General	2	512	512	1
241	242	0	General	3	512	512	1
241	242	1	General	0	4	4	1
241	242	1	General	256	4	4	1
241	242	1	General	511	4	4	1
242	243	0	Unique	0	1	1	1
242	243	0	Unique	256	1	1	1
242	243	0	Unique	511	1	1	1
242	243	1	General	0	4	4	1
242	243	1	General	64	4	4	1
242	243	1	General	127	4	4	1
243	244	0	General	0	64	64	1
243	244	0	General	64	64	64	1
243	244	0	General	127	64	64	1
243	244	1	General	0	128	128	1
243	244	1	General	32	128	128	1
243	244	1	General	63	128	128	1
241	245	0	General	0	256	256	1
241	245	0	General	2	256	256	1
241	245	0	General	3	256	256	1
241	245	1	General	0	4	4	1
241	245	1	General	128	4	4	1
241	245	1	General	255	4	4	1
245	246	0	Unique	0	1	1	1
245	246	0	Unique	128	1	1	1
245	246	0	Unique	255	1	1	1
245	246	1	General	0	4	4	1
245	246	1	General	32	4	4	1
245	246	1	General	63	4	4	1
246	247	0	General	0	32	32	1
246	247	0	General	32	32	32	1
246	247	0	General	63	32	32	1
246	247	1	General	0	64	64	1
246	247	1	General	16	64	64	1
246	247	1	General	31	64	64	1
241	248	0	General	0	256	256	1
241	248	0	General	2	256	256	1
241	248	0	General	3	256	256	1
241	248	1	General	0	4	4	1
241	248	1	General	128	4	4	1
241	248	1	General	255	4	4	1
248	249	0	Unique	0	1	1	1
248	249	0	Unique	128	1	1	1
248	249	0	Unique	255	1	1	1
248	249	1	General	0	4	4	1
248	249	1	General	32	4	4	1
248	249	1	General	63	4	4	1
244	250	0	Unique	0	1	1	1
244	250	0	Unique	32	1	1	1
244	250	0	Unique	63	1	1	1
244	250	1	Unique	0	1	1	1
244	250	1	Unique	32	1	1	1
244	250	1	Unique	63	1	1	1
247	251	0	Unique	0	1	1	1
247	251	0	Unique	16	1	1	1
247	251	0	Unique	31	1	1	1
247	251	1	Unique	0	1	1	1
247	251	1	Unique	16	1	1	1
247	251	1	Unique	31	1	1	1
251	252	0	Unique	0	1	1	1
251	252	0	Unique	16	1	1	1
251	252	0	Unique	31	1	1	1
251	252	1	Unique	0	1	1	1
251	252	1	Unique	16	1	1	1
251	252	1	Unique	31	1	1	1
249	253	0	General	0	32	32	1
249	253	0	General	32	32	32	1
249	253	0	General	63	32	32	1
249	253	1	General	0	64	64	1
249	253	1	General	16	64	64	1
249	253	1	General	31	64	64	1
250	254	0	Unique	0	1	1	1
250	254	0	Unique	32	1	1	1
250	254	0	Unique	63	1	1	1
250	254	1	Unique	0	1	1	1
250	254	1	Unique	32	1	1	1
250	254	1	Unique	63	1	1	1
252	254	0	General	0	64	64	1
252	254	0	General	16	64	64	1
252	254	0	General	31	64	64	1
252	254	1	General	0	32	32	1
252	254	1	General	32	32	32	1
252	254	1	General	63	32	32	1
253	254	0	General	0	64	64	1
253	254	0	General	16	64	64	1
253	254	0	General	31	64	64	1
253	254	1	General	0	32	32	1
253	254	1	General	32	32	32	1
253	254	1	General	63	32	32	1
240	255	0	Unique	0	1	1	1
240	255	0	Unique	64	1	1	1
240	255	0	Unique	127	1	1	1
240	255	1	Unique	0	1	1	1
240	255	1	Unique	256	0	0	1
240	255	1	Unique	511	0	0	1
254	255	0	General	0	512	512	1
254	255	0	General	32	512	512	1
254	255	0	General	63	512	512	1
254	255	1	General	0	64	64	1
254	255	1	General	256	64	64	1
254	255	1	General	511	64	64	1
240	256	0	Unique	0	1	1	1
240	256	0	Unique	64	1	1	1
240	256	0	Unique	127	1	1	1
240	256	1	Unique	0	1	1	1
240	256	1	Unique	64	1	1	1
240	256	1	Unique	127	1	1	1
255	256	0	Unique	0	1	1	1
255	256	0	Unique	256	1	1	1
255	256	0	Unique	511	1	1	1
255	256	1	General	0	4	4	1
255	256	1	General	64	4	4	1
255	256	1	General	127	4	4	1
256	257	0	General	0	4	4	1
256	257	0	General	64	4	4	1
256	257	0	General	127	4	4	1
256	257	1	General	0	128	128	1
256	257	1	General	2	128	128	1
256	257	1	General	3	128	128	1
257	258	0	General	0	1536	1536	1
257	258	0	General	2	1536	1536	1
257	258	0	General	3	1536	1536	1
257	258	1	General	0	4	4	1
257	258	1	General	768	4	4	1
257	258	1	General	1535	4	4	1
258	259	0	Unique	0	1	1	1
258	259	0	Unique	768	1	1	1
258	259	0	Unique	1535	1	1	1
258	259	1	General	0	4	4	1
258	259	1	General	192	4	4	1
258	259	1	General	383	4	4	1
257	260	0	General	0	1536	1536	1
257	260	0	General	2	1536	1536	1
257	260	0	General	3	1536	1536	1
257	260	1	General	0	4	4	1
257	260	1	General	768	4	4	1
257	260	1	General	1535	4	4	1
260	261	0	Unique	0	1	1	1
260	261	0	Unique	768	1	1	1
260	261	0	Unique	1535	1	1	1
260	261	1	General	0	4	4	1
260	261	1	General	192	4	4	1
260	261	1	General	383	4	4	1
259	262	0	General	0	4	4	1
259	262	0	General	192	4	4	1
259	262	0	General	383	4	4	1
259	262	1	General	0	384	384	1
259	262	1	General	2	384	384	1
259	262	1	General	3	384	384	1
261	262	0	General	0	4	4	1
261	262	0	General	192	4	4	1
261	262	0	General	383	4	4	1
261	262	1	General	0	384	384	1
261	262	1	General	2	384	384	1
261	262	1	General	3	384	384	1
256	263	0	Unique	0	1	1	1
256	263	0	Unique	64	1	1	1
256	263	0	Unique	127	1	1	1
256	263	1	Unique	0	1	1	1
256	263	1	Unique	256	0	0	1
256	263	1	Unique	511	0	0	1
262	263	0	General	0	512	512	1
262	263	0	General	2	512	512	1
262	263	0	General	3	512	512	1
262	263	1	General	0	4	4	1
262	263	1	General	256	4	4	1
262	263	1	General	511	4	4	1
256	264	0	Unique	0	1	1	1
256	264	0	Unique	64	1	1	1
256	264	0	Unique	127	1	1	1
256	264	1	Unique	0	1	1	1
256	264	1	Unique	64	1	1	1
256	264	1	Unique	127	1	1	1
263	264	0	Unique	0	1	1	1
263	264	0	Unique	256	1	1	1
263	264	0	Unique	511	1	1	1
263	264	1	General	0	4	4	1
263	264	1	General	64	4	4	1
263	264	1	General	127	4	4	1
264	265	0	General	0	4	4	1
264	265	0	General	64	4	4	1
264	265	0	General	127	4	4	1
264	265	1	General	0	128	128	1
264	265	1	General	2	128	128	1
264	265	1	General	3	128	128	1
265	266	0	General	0	512	512	1
265	266	0	General	2	512	512	1
265	266	0	General	3	512	512	1
265	266	1	General	0	4	4	1
265	266	1	General	256	4	4	1
265	266	1	General	511	4	4	1
266	267	0	Unique	0	1	1	1
266	267	0	Unique	256	1	1	1
266	267	0	Unique	511	1	1	1
266	267	1	General	0	4	4	1
266	267	1	General	64	4	4	1
266	267	1	General	127	4	4	1
267	268	0	General	0	64	64	1
267	268	0	General	64	64	64	1
267	268	0	General	127	64	64	1
267	268	1	General	0	128	128	1
267	268	1	General	32	128	128	1
267	268	1	General	63	128	128	1
265	269	0	General	0	256	256	1
265	269	0	General	2	256	256	1
265	269	0	General	3	256	256	1
265	269	1	General	0	4	4	1
265	269	1	General	128	4	4	1
265	269	1	General	255	4	4	1
269	270	0	Unique	0	1	1	1
269	270	0	Unique	128	1	1	1
269	270	0	Unique	255	1	1	1
269	270	1	General	0	4	4	1
269	270	1	General	32	4	4	1
269	270	1	General	63	4	4	1
270	271	0	General	0	32	32	1
270	271	0	General	32	32	32	1
270	271	0	General	63	32	32	1
270	271	1	General	0	64	64	1
270	271	1	General	16	64	64	1
270	271	1	General	31	64	64	1
265	272	0	General	0	256	256	1
265	272	0	General	2	256	256	1
265	272	0	General	3	256	256	1
265	272	1	General	0	4	4	1
265	272	1	General	128	4	4	1
265	272	1	General	255	4	4	1
272	273	0	Unique	0	1	1	1
272	273	0	Unique	128	1	1	1
272	273	0	Unique	255	1	1	1
272	273	1	General	0	4	4	1
272	273	1	General	32	4	4	1
272	273	1	General	63	4	4	1
268	274	0	Unique	0	1	1	1
268	274	0	Unique	32	1	1	1
268	274	0	Unique	63	1	1	1
268	274	1	Unique	0	1	1	1
268	274	1	Unique	32	1	1	1
268	274	1	Unique	63	1	1	1
271	275	0	Unique	0	1	1	1
271	275	0	Unique	16	1	1	1
271	275	0	Unique	31	1	1	1
271	275	1	Unique	0	1	1	1
271	275	1	Unique	16	1	1	1
271	275	1	Unique	31	1	1	1
275	276	0	Unique	0	1	1	1
275	276	0	Unique	16	1	1	1
275	276	0	Unique	31	1	1	1
275	276	1	Unique	0	1	1	1
275	276	1	Unique	16	1	1	1
275	276	1	Unique	31	1	1	1
273	277	0	General	0	32	32	1
273	277	0	General	32	32	32	1
273	277	0	General	63	32	32	1
273	277	1	General	0	64	64	1
273	277	1	General	16	64	64	1
273	277	1	General	31	64	64	1
274	278	0	Unique	0	1	1	1
274	278	0	Unique	32	1	1	1
274	278	0	Unique	63	1	1	1
274	278	1	Unique	0	1	1	1
274	278	1	Unique	32	1	1	1
274	278	1	Unique	63	1	1	1
276	278	0	General	0	64	64	1
276	278	0	General	16	64	64	1
276	278	0	General	31	64	64	1
276	278	1	General	0	32	32	1
276	278	1	General	32	32	32	1
276	278	1	General	63	32	32	1
277	278	0	General	0	64	64	1
277	278	0	General	16	64	64	1
277	278	0	General	31	64	64	1
277	278	1	General	0	32	32	1
277	278	1	General	32	32	32	1
277	278	1	General	63	32	32	1
264	279	0	Unique	0	1	1	1
264	279	0	Unique	64	1	1	1
264	279	0	Unique	127	1	1	1
264	279	1	Unique	0	1	1	1
264	279	1	Unique	256	0	0	1
264	279	1	Unique	511	0	0	1
278	279	0	General	0	512	512	1
278	279	0	General	32	512	512	1
278	279	0	General	63	512	512	1
278	279	1	General	0	64	64	1
278	279	1	General	256	64	64	1
278	279	1	General	511	64	64	1
264	280	0	Unique	0	1	1	1
264	280	0	Unique	64	1	1	1
264	280	0	Unique	127	1	1	1
264	280	1	Unique	0	1	1	1
264	280	1	Unique	64	1	1	1
264	280	1	Unique	127	1	1	1
279	280	0	Unique	0	1	1	1
279	280	0	Unique	256	1	1	1
279	280	0	Unique	511	1	1	1
279	280	1	General	0	4	4	1
279	280	1	General	64	4	4	1
279	280	1	General	127	4	4	1
280	281	0	General	0	4	4	1
280	281	0	General	64	4	4	1
280	281	0	General	127	4	4	1
280	281	1	General	0	128	128	1
280	281	1	General	2	128	128	1
280	281	1	General	3	128	128	1
281	282	0	General	0	1536	1536	1
281	282	0	General	2	1536	1536	1
281	282	0	General	3	1536	1536	1
281	282	1	General	0	4	4	1
281	282	1	General	768	4	4	1
281	282	1	General	1535	4	4	1
282	283	0	Unique	0	1	1	1
282	283	0	Unique	768	1	1	1
282	283	0	Unique	1535	1	1	1
282	283	1	General	0	4	4	1
282	283	1	General	192	4	4	1
282	283	1	General	383	4	4	1
281	284	0	General	0	1536	1536	1
281	284	0	General	2	1536	1536	1
281	284	0	General	3	1536	1536	1
281	284	1	General	0	4	4	1
281	284	1	General	768	4	4	1
281	284	1	General	1535	4	4	1
284	285	0	Unique	0	1	1	1
284	285	0	Unique	768	1	1	1
284	285	0	Unique	1535	1	1	1
284	285	1	General	0	4	4	1
284	285	1	General	192	4	4	1
284	285	1	General	383	4	4	1
283	286	0	General	0	4	4	1
283	286	0	General	192	4	4	1
283	286	0	General	383	4	4	1
283	286	1	General	0	384	384	1
283	286	1	General	2	384	384	1
283	286	1	General	3	384	384	1
285	286	0	General	0	4	4	1
285	286	0	General	192	4	4	1
285	286	0	General	383	4	4	1
285	286	1	General	0	384	384	1
285	286	1	General	2	384	384	1
285	286	1	General	3	384	384	1
280	287	0	Unique	0	1	1	1
280	287	0	Unique	64	1	1	1
280	287	0	Unique	127	1	1	1
280	287	1	Unique	0	1	1	1
280	287	1	Unique	256	0	0	1
280	287	1	Unique	511	0	0	1
286	287	0	General	0	512	512	1
286	287	0	General	2	512	512	1
286	287	0	General	3	512	512	1
286	287	1	General	0	4	4	1
286	287	1	General	256	4	4	1
286	287	1	General	511	4	4	1
280	288	0	Unique	0	1	1	1
280	288	0	Unique	64	1	1	1
280	288	0	Unique	127	1	1	1
280	288	1	Unique	0	1	1	1
280	288	1	Unique	64	1	1	1
280	288	1	Unique	127	1	1	1
287	288	0	Unique	0	1	1	1
287	288	0	Unique	256	1	1	1
287	288	0	Unique	511	1	1	1
287	288	1	General	0	4	4	1
287	288	1	General	64	4	4	1
287	288	1	General	127	4	4	1
288	289	0	General	0	4	4	1
288	289	0	General	64	4	4	1
288	289	0	General	127	4	4	1
288	289	1	General	0	128	128	1
288	289	1	General	2	128	128	1
288	289	1	General	3	128	128	1
289	290	0	General	0	512	512	1
289	290	0	General	2	512	512	1
289	290	0	General	3	512	512	1
289	290	1	General	0	4	4	1
289	290	1	General	256	4	4	1
289	290	1	General	511	4	4	1
290	291	0	Unique	0	1	1	1
290	291	0	Unique	256	1	1	1
290	291	0	Unique	511	1	1	1
290	291	1	General	0	4	4	1
290	291	1	General	64	4	4	1
290	291	1	General	127	4	4	1
291	292	0	General	0	64	64	1
291	292	0	General	64	64	64	1
291	292	0	General	127	64	64	1
291	292	1	General	0	128	128	1
291	292	1	General	32	128	128	1
291	292	1	General	63	128	128	1
289	293	0	General	0	256	256	1
289	293	0	General	2	256	256	1
289	293	0	General	3	256	256	1
289	293	1	General	0	4	4	1
289	293	1	General	128	4	4	1
289	293	1	General	255	4	4	1
293	294	0	Unique	0	1	1	1
293	294	0	Unique	128	1	1	1
293	294	0	Unique	255	1	1	1
293	294	1	General	0	4	4	1
293	294	1	General	32	4	4	1
293	294	1	General	63	4	4	1
294	295	0	General	0	32	32	1
294	295	0	General	32	32	32	1
294	295	0	General	63	32	32	1
294	295	1	General	0	64	64	1
294	295	1	General	16	64	64	1
294	295	1	General	31	64	64	1
289	296	0	General	0	256	256	1
289	296	0	General	2	256	256	1
289	296	0	General	3	256	256	1
289	296	1	General	0	4	4	1
289	296	1	General	128	4	4	1
289	296	1	General	255	4	4	1
296	297	0	Unique	0	1	1	1
296	297	0	Unique	128	1	1	1
296	297	0	Unique	255	1	1	1
296	297	1	General	0	4	4	1
296	297	1	General	32	4	4	1
296	297	1	General	63	4	4	1
292	298	0	Unique	0	1	1	1
292	298	0	Unique	32	1	1	1
292	298	0	Unique	63	1	1	1
292	298	1	Unique	0	1	1	1
292	298	1	Unique	32	1	1	1
292	298	1	Unique	63	1	1	1
295	299	0	Unique	0	1	1	1
295	299	0	Unique	16	1	1	1
295	299	0	Unique	31	1	1	1
295	299	1	Unique	0	1	1	1
295	299	1	Unique	16	1	1	1
295	299	1	Unique	31	1	1	1
299	300	0	Unique	0	1	1	1
299	300	0	Unique	16	1	1	1
299	300	0	Unique	31	1	1	1
299	300	1	Unique	0	1	1	1
299	300	1	Unique	16	1	1	1
299	300	1	Unique	31	1	1	1
297	301	0	General	0	32	32	1
297	301	0	General	32	32	32	1
297	301	0	General	63	32	32	1
297	301	1	General	0	64	64	1
297	301	1	General	16	64	64	1
297	301	1	General	31	64	64	1
298	302	0	Unique	0	1	1	1
298	302	0	Unique	32	1	1	1
298	302	0	Unique	63	1	1	1
298	302	1	Unique	0	1	1	1
298	302	1	Unique	32	1	1	1
298	302	1	Unique	63	1	1	1
300	302	0	General	0	64	64	1
300	302	0	General	16	64	64	1
300	302	0	General	31	64	64	1
300	302	1	General	0	32	32	1
300	302	1	General	32	32	32	1
300	302	1	General	63	32	32	1
301	302	0	General	0	64	64	1
301	302	0	General	16	64	64	1
301	302	0	General	31	64	64	1
301	302	1	General	0	32	32	1
301	302	1	General	32	32	32	1
301	302	1	General	63	32	32	1
288	303	0	Unique	0	1	1	1
288	303	0	Unique	64	1	1	1
288	303	0	Unique	127	1	1	1
288	303	1	Unique	0	1	1	1
288	303	1	Unique	256	0	0	1
288	303	1	Unique	511	0	0	1
302	303	0	General	0	512	512	1
302	303	0	General	32	512	512	1
302	303	0	General	63	512	512	1
302	303	1	General	0	64	64	1
302	303	1	General	256	64	64	1
302	303	1	General	511	64	64	1
288	304	0	Unique	0	1	1	1
288	304	0	Unique	64	1	1	1
288	304	0	Unique	127	1	1	1
288	304	1	Unique	0	1	1	1
288	304	1	Unique	64	1	1	1
288	304	1	Unique	127	1	1	1
303	304	0	Unique	0	1	1	1
303	304	0	Unique	256	1	1	1
303	304	0	Unique	511	1	1	1
303	304	1	General	0	4	4	1
303	304	1	General	64	4	4	1
303	304	1	General	127	4	4	1
304	305	0	General	0	4	4	1
304	305	0	General	64	4	4	1
304	305	0	General	127	4	4	1
304	305	1	General	0	128	128	1
304	305	1	General	2	128	128	1
304	305	1	General	3	128	128	1
305	306	0	General	0	1536	1536	1
305	306	0	General	2	1536	1536	1
305	306	0	General	3	1536	1536	1
305	306	1	General	0	4	4	1
305	306	1	General	768	4	4	1
305	306	1	General	1535	4	4	1
306	307	0	Unique	0	1	1	1
306	307	0	Unique	768	1	1	1
306	307	0	Unique	1535	1	1	1
306	307	1	General	0	4	4	1
306	307	1	General	192	4	4	1
306	307	1	General	383	4	4	1
305	308	0	General	0	1536	1536	1
305	308	0	General	2	1536	1536	1
305	308	0	General	3	1536	1536	1
305	308	1	General	0	4	4	1
305	308	1	General	768	4	4	1
305	308	1	General	1535	4	4	1
308	309	0	Unique	0	1	1	1
308	309	0	Unique	768	1	1	1
308	309	0	Unique	1535	1	1	1
308	309	1	General	0	4	4	1
308	309	1	General	192	4	4	1
308	309	1	General	383	4	4	1
307	310	0	General	0	4	4	1
307	310	0	General	192	4	4	1
307	310	0	General	383	4	4	1
307	310	1	General	0	384	384	1
307	310	1	General	2	384	384	1
307	310	1	General	3	384	384	1
309	310	0	General	0	4	4	1
309	310	0	General	192	4	4	1
309	310	0	General	383	4	4	1
309	310	1	General	0	384	384	1
309	310	1	General	2	384	384	1
309	310	1	General	3	384	384	1
304	311	0	Unique	0	1	1	1
304	311	0	Unique	64	1	1	1
304	311	0	Unique	127	1	1	1
304	311	1	Unique	0	1	1	1
304	311	1	Unique	256	0	0	1
304	311	1	Unique	511	0	0	1
310	311	0	General	0	512	512	1
310	311	0	General	2	512	512	1
310	311	0	General	3	512	512	1
310	311	1	General	0	4	4	1
310	311	1	General	256	4	4	1
310	311	1	General	511	4	4	1
304	312	0	Unique	0	1	1	1
304	312	0	Unique	64	1	1	1
304	312	0	Unique	127	1	1	1
304	312	1	Unique	0	1	1	1
304	312	1	Unique	64	1	1	1
304	312	1	Unique	127	1	1	1
311	312	0	Unique	0	1	1	1
311	312	0	Unique	256	1	1	1
311	312	0	Unique	511	1	1	1
311	312	1	General	0	4	4	1
311	312	1	General	64	4	4	1
311	312	1	General	127	4	4	1
312	313	0	General	0	4	4	1
312	313	0	General	64	4	4	1
312	313	0	General	127	4	4	1
312	313	1	General	0	128	128	1
312	313	1	General	2	128	128	1
312	313	1	General	3	128	128	1
313	314	0	General	0	512	512	1
313	314	0	General	2	512	512	1
313	314	0	General	3	512	512	1
313	314	1	General	0	4	4	1
313	314	1	General	256	4	4	1
313	314	1	General	511	4	4	1
314	315	0	Unique	0	1	1	1
314	315	0	Unique	256	1	1	1
314	315	0	Unique	511	1	1	1
314	315	1	General	0	4	4	1
314	315	1	General	64	4	4	1
314	315	1	General	127	4	4	1
315	316	0	General	0	64	64	1
315	316	0	General	64	64	64	1
315	316	0	General	127	64	64	1
315	316	1	General	0	128	128	1
315	316	1	General	32	128	128	1
315	316	1	General	63	128	128	1
313	317	0	General	0	256	256	1
313	317	0	General	2	256	256	1
313	317	0	General	3	256	256	1
313	317	1	General	0	4	4	1
313	317	1	General	128	4	4	1
313	317	1	General	255	4	4	1
317	318	0	Unique	0	1	1	1
317	318	0	Unique	128	1	1	1
317	318	0	Unique	255	1	1	1
317	318	1	General	0	4	4	1
317	318	1	General	32	4	4	1
317	318	1	General	63	4	4	1
318	319	0	General	0	32	32	1
318	319	0	General	32	32	32	1
318	319	0	General	63	32	32	1
318	319	1	General	0	64	64	1
318	319	1	General	16	64	64	1
318	319	1	General	31	64	64	1
313	320	0	General	0	256	256	1
313	320	0	General	2	256	256	1
313	320	0	General	3	256	256	1
313	320	1	General	0	4	4	1
313	320	1	General	128	4	4	1
313	320	1	General	255	4	4	1
320	321	0	Unique	0	1	1	1
320	321	0	Unique	128	1	1	1
320	321	0	Unique	255	1	1	1
320	321	1	General	0	4	4	1
320	321	1	General	32	4	4	1
320	321	1	General	63	4	4	1
316	322	0	Unique	0	1	1	1
316	322	0	Unique	32	1	1	1
316	322	0	Unique	63	1	1	1
316	322	1	Unique	0	1	1	1
316	322	1	Unique	32	1	1	1
316	322	1	Unique	63	1	1	1
319	323	0	Unique	0	1	1	1
319	323	0	Unique	16	1	1	1
319	323	0	Unique	31	1	1	1
319	323	1	Unique	0	1	1	1
319	323	1	Unique	16	1	1	1
319	323	1	Unique	31	1	1	1
323	324	0	Unique	0	1	1	1
323	324	0	Unique	16	1	1	1
323	324	0	Unique	31	1	1	1
323	324	1	Unique	0	1	1	1
323	324	1	Unique	16	1	1	1
